ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans,prob_base,prob_combined
C02466,bajo_riesgo,778.27,16295.12,0.056,0,5.8,3527.03,36.0,medio,0.0003,0,2,0.03117255719884805,0.05017194521352778
C02467,alto_riesgo,532.16,6238.85,0.803,3,0.26,11000.49,1.2,bajo,0.0971,0,5,0.9478042379248681,0.9760455620001184
C02468,bajo_riesgo,776.2,14709.87,0.041,0,7.26,1290.59,2.8,medio,0.0005,0,2,0.02952579157649885,0.04561392965685571
C02469,alto_riesgo,638.54,6513.06,0.645,2,3.23,4174.39,28.1,bajo,0.0295,0,5,0.7696930787930388,0.8859879658647662
C02470,bajo_riesgo,725.1,12307.87,0.029,0,6.59,4734.96,14.3,alto,0.0009,0,0,0.0030519711597741792,0.008063640500267737
C02471,medio_riesgo,643.73,3216.97,0.613,0,2.69,1289.85,21.2,bajo,0.0135,0,3,0.4621275053473303,0.5101562071731165
C02472,alto_riesgo,400.26,3453.08,0.807,0,0.17,4048.93,40.5,bajo,0.0332,0,3,0.6766220528765499,0.809484733748883
C02473,medio_riesgo,570.2,13154.74,0.41,0,6.05,2237.57,46.4,bajo,0.0018,0,3,0.16340230034002765,0.22916561743015104
C02474,medio_riesgo,615.35,8636.18,0.619,0,3.8,10356.61,36.5,bajo,0.0051,0,1,0.30697623425532894,0.38556447127707016
C02475,alto_riesgo,542.49,7329.23,0.383,1,0.96,1644.58,48.8,bajo,0.0123,0,3,0.554894207036842,0.7452257897781865
C02476,bajo_riesgo,783.73,15504.65,0.169,0,6.64,395.36,42.9,alto,0.0005,0,0,0.00141862728314946,0.021353448708140335
C02477,bajo_riesgo,787.87,12323.56,0.036,0,6.99,2453.95,20.1,medio,0.0007,0,2,0.039749631897680424,0.05828046788335581
C02478,medio_riesgo,676.85,13789.33,0.213,0,3.19,2941.5,55.0,medio,0.0009,0,2,0.06356490680306773,0.0950916587919056
C02479,medio_riesgo,637.66,12295.82,0.214,0,3.12,4162.27,39.5,bajo,0.0014,0,3,0.22924639836259572,0.30901993173763176
C02480,medio_riesgo,641.45,8561.34,0.468,1,5.83,4417.02,14.3,medio,0.008,0,4,0.2612102342804578,0.46287769844071686
C02481,medio_riesgo,639.03,9725.86,0.265,0,6.38,821.18,58.2,bajo,0.0025,0,3,0.17219301084815605,0.2257149191080438
C02482,medio_riesgo,556.45,9859.82,0.733,1,6.9,3136.81,7.2,bajo,0.0109,0,3,0.373023923740974,0.4575635988661011
C02483,alto_riesgo,492.18,5046.3,0.654,1,1.63,4111.17,47.2,bajo,0.0307,0,5,0.7699318317346839,0.8827181168233643
C02484,bajo_riesgo,699.86,14937.63,0.063,0,5.82,727.43,53.3,alto,0.0006,0,0,0.0018614140581687149,0.002929931164638716
C02485,bajo_riesgo,744.9,11590.26,0.125,0,8.6,12907.07,21.6,alto,0.0011,0,0,0.004167651298758555,0.01114592096466139
C02486,medio_riesgo,641.98,11269.63,0.576,0,1.26,2314.92,41.9,medio,0.0026,0,4,0.18065430072950006,0.2434130244606973
C02487,bajo_riesgo,836.17,16675.57,0.166,0,7.2,1100.47,45.4,alto,0.0003,0,0,0.0010979622713932031,0.0018004810562243666
C02488,bajo_riesgo,768.22,14826.34,0.174,0,4.19,5392.93,6.5,alto,0.0005,0,0,0.0031945245748088154,0.005098981681104113
C02489,bajo_riesgo,791.58,17901.61,0.151,0,6.09,2765.9,54.0,alto,0.0003,0,0,0.0012794975678000456,0.006705084512660372
C02490,medio_riesgo,651.76,7100.12,0.578,0,3.81,1495.08,4.5,medio,0.0059,0,4,0.2093548782520448,0.38185142049056925
C02491,medio_riesgo,609.14,1500.0,0.722,0,6.11,1432.98,38.8,medio,0.0239,0,4,0.2773295695397361,0.5815581938196036
C02492,medio_riesgo,598.16,8816.51,0.687,0,6.94,7081.82,39.2,bajo,0.0056,0,3,0.289302544263373,0.3638809245646127
C02493,bajo_riesgo,793.3,16877.91,0.247,0,6.83,5031.52,47.3,medio,0.0004,0,2,0.028372617894191127,0.046570617200212626
C02494,bajo_riesgo,851.9,12667.36,0.248,0,8.02,1786.35,47.1,alto,0.0007,0,0,0.001614692762236626,0.0024248362278623445
C02495,bajo_riesgo,807.15,16721.53,0.08,0,5.26,3640.66,12.0,alto,0.0003,0,0,0.0018157899940101439,0.005286495501451377
C02496,bajo_riesgo,816.64,18558.56,0.11,0,7.8,1460.57,50.1,alto,0.0002,0,0,0.0008463774977995379,0.0014502252997270321
C02497,bajo_riesgo,821.91,9305.59,0.308,0,2.5,3060.24,18.7,alto,0.0016,0,0,0.005837239294104543,0.024877242141814734
C02498,medio_riesgo,637.27,10287.33,0.555,1,6.92,6984.05,31.4,medio,0.0063,0,4,0.2276857515605214,0.2997696316339957
C02499,bajo_riesgo,790.64,16963.94,0.049,0,1.08,2165.54,32.7,alto,0.0003,0,0,0.0026183212924528495,0.007611249588242965
C02500,bajo_riesgo,772.47,16981.07,0.264,0,6.55,1001.01,28.1,alto,0.0004,0,0,0.0013762592850438081,0.003994513266178589
C02501,alto_riesgo,548.89,5417.89,0.57,2,2.33,11631.16,46.6,bajo,0.0432,1,1,0.7343849003849653,0.7853997786963064
C02502,bajo_riesgo,794.34,16112.04,0.038,0,7.23,3381.73,31.6,medio,0.0003,0,2,0.025960610930259524,0.0417336951045963
C02503,medio_riesgo,562.03,5715.54,0.131,0,5.25,4062.59,30.0,medio,0.0059,0,4,0.22400383971692353,0.2722130926163648
C02504,bajo_riesgo,745.57,15951.72,0.104,0,4.01,7001.44,15.9,alto,0.0004,0,0,0.0031567663940363874,0.005198485065394079
C02505,medio_riesgo,626.58,6579.58,0.44,2,3.98,370.35,18.2,medio,0.0237,0,4,0.4346534559942386,0.638374461910526
C02506,bajo_riesgo,857.5,11625.46,0.076,1,8.65,3506.13,37.0,alto,0.0014,0,0,0.0031662245984247677,0.00820005809724248
C02507,bajo_riesgo,731.36,18155.22,0.155,0,5.2,1778.72,22.3,medio,0.0003,0,2,0.028413536112656127,0.08057833707489549
C02508,medio_riesgo,649.0,7770.71,0.426,0,3.44,7356.17,20.6,medio,0.0043,0,4,0.25346836156935726,0.4511060558380353
C02509,bajo_riesgo,734.03,14751.4,0.273,0,6.14,353.14,23.2,alto,0.0007,0,0,0.0019414943530648488,0.0030388577096977926
C02510,medio_riesgo,561.33,14408.36,0.291,0,4.78,8096.76,43.5,medio,0.0013,0,4,0.13020557257309792,0.29678201884716354
C02511,medio_riesgo,634.71,10650.79,0.445,1,6.35,2983.29,7.4,medio,0.0052,0,4,0.1968271836555339,0.3837867414358271
C02512,bajo_riesgo,727.51,21132.17,0.264,0,6.65,1630.53,47.2,medio,0.0002,0,2,0.016599770930223454,0.051296447988498695
C02513,medio_riesgo,502.09,6092.99,0.691,2,3.92,759.1,20.1,medio,0.0499,0,4,0.5280911303830202,0.8176503774011339
C02514,medio_riesgo,667.97,8599.83,0.494,1,5.28,1767.18,14.7,medio,0.0075,0,4,0.23533353306472185,0.4264193382529042
C02515,bajo_riesgo,741.27,13833.68,0.181,0,5.19,3433.57,53.5,alto,0.0007,0,0,0.00259905009669715,0.004029183369507074
C02516,medio_riesgo,597.15,9024.75,0.298,0,4.96,4117.49,51.9,bajo,0.0034,0,3,0.26673660190882986,0.3368573307575788
C02517,medio_riesgo,603.32,11862.41,0.182,0,5.47,2845.3,18.0,medio,0.0016,0,4,0.1127412528571741,0.24908759848230855
C02518,bajo_riesgo,853.64,9405.06,0.072,0,6.73,1993.27,9.3,alto,0.0011,0,0,0.0028855726033507716,0.004027664492948106
C02519,bajo_riesgo,813.97,12579.56,0.055,0,6.63,2505.84,59.7,alto,0.0006,0,0,0.0019724614193323436,0.0029636122320906115
C02520,alto_riesgo,496.65,4345.39,0.389,1,0.0,4952.01,10.0,bajo,0.0255,0,5,0.824692117978236,0.8445934375282627
C02521,medio_riesgo,684.58,8764.1,0.368,0,2.32,5026.3,57.0,medio,0.003,0,4,0.20240959998369143,0.26116995462476833
C02522,medio_riesgo,562.41,7444.51,0.375,0,5.88,7918.2,18.0,bajo,0.0056,0,3,0.36815133070852113,0.4432983111104232
C02523,alto_riesgo,614.28,1500.0,0.674,0,2.44,8179.17,34.2,bajo,0.0222,0,1,0.5125162691789583,0.5570799670632522
C02524,medio_riesgo,703.41,10824.26,0.325,1,5.49,2308.64,19.8,bajo,0.0036,0,3,0.28532401233237387,0.3657691535603044
C02525,bajo_riesgo,706.05,12728.12,0.298,0,6.38,4877.03,19.5,alto,0.0012,0,0,0.00334038459292636,0.005076451549189799
C02526,alto_riesgo,617.84,8060.07,0.732,1,2.39,8105.52,19.6,bajo,0.0129,0,1,0.48200391209477683,0.8002156504301162
C02527,bajo_riesgo,760.76,13601.66,0.211,0,6.59,5991.4,58.2,alto,0.0007,0,0,0.0025310512477703696,0.006921877750394445
C02528,bajo_riesgo,804.68,13564.83,0.097,0,3.8,3333.22,37.3,alto,0.0006,0,0,0.002880513279131488,0.0077897032009809145
C02529,medio_riesgo,602.85,8387.75,0.284,2,4.39,1809.2,53.0,medio,0.0148,0,4,0.3713117317928314,0.5867967575924566
C02530,medio_riesgo,740.2,8455.74,0.154,1,5.55,2176.0,51.6,medio,0.0042,0,4,0.18282784843697036,0.35044641037943536
C02531,alto_riesgo,412.7,7108.31,0.597,1,3.9,8751.56,25.4,bajo,0.0243,0,1,0.5464348280569655,0.6210844587200871
C02532,alto_riesgo,546.0,6225.49,0.605,0,4.06,7990.18,58.6,bajo,0.0099,0,1,0.3401613437060305,0.4067451925266726
C02533,medio_riesgo,656.95,6795.44,0.246,0,2.88,3961.3,29.3,bajo,0.0041,0,3,0.36082722075154733,0.8038183443608173
C02534,bajo_riesgo,807.87,18225.26,0.19,1,8.69,4236.62,19.8,medio,0.0005,0,2,0.033205151807825996,0.05575673496954439
C02535,bajo_riesgo,746.58,8083.26,0.053,0,3.54,5143.6,23.5,medio,0.0019,0,4,0.17402202103993109,0.33747884583376925
C02536,medio_riesgo,584.1,7312.72,0.286,0,6.34,2789.38,28.3,bajo,0.0049,0,3,0.27056494209724924,0.33150349188349026
C02537,bajo_riesgo,776.53,17145.41,0.26,0,11.06,10672.83,41.4,alto,0.0004,0,0,0.0013430092722632383,0.002305661297385411
C02538,medio_riesgo,725.2,8377.73,0.286,0,3.95,11905.11,14.7,bajo,0.0026,0,1,0.27981692849971196,0.6307772585927157
C02539,alto_riesgo,472.35,10877.98,0.529,0,0.0,2571.55,50.4,bajo,0.0045,0,3,0.39975477591345276,0.4691352021367758
C02540,bajo_riesgo,790.77,14294.84,0.137,0,8.15,6319.92,20.1,alto,0.0005,0,0,0.002016050118511071,0.009844751060197787
C02541,alto_riesgo,413.7,2637.79,0.571,2,0.0,6952.49,53.8,bajo,0.1059,0,5,0.9253744602392361,0.9328279615307773
C02542,medio_riesgo,582.87,10005.89,0.301,1,0.04,3567.15,57.9,bajo,0.0058,0,3,0.5081955170964714,0.5755801707618275
C02543,alto_riesgo,533.21,5365.46,0.645,2,0.75,3654.27,18.1,bajo,0.0498,0,5,0.860709516059987,0.9609677662570165
C02544,bajo_riesgo,753.05,14705.85,0.017,0,5.28,1614.72,4.1,alto,0.0005,0,0,0.002204549876861973,0.003462667405763307
C02545,alto_riesgo,606.86,6017.87,0.802,0,4.21,1060.65,1.5,bajo,0.0109,0,3,0.3782095525598266,0.43969188000868564
C02546,medio_riesgo,625.32,11772.58,0.491,0,2.7,2900.19,54.1,medio,0.0023,0,4,0.14920472486277978,0.20595668589101201
C02547,bajo_riesgo,771.56,15965.87,0.271,0,7.51,3197.43,35.5,alto,0.0005,0,0,0.0015443303112326167,0.004415574895751426
C02548,alto_riesgo,541.72,7492.1,0.601,1,2.95,4141.87,48.9,bajo,0.0155,0,3,0.544300452816144,0.8333844953835062
C02549,bajo_riesgo,845.19,9506.62,0.314,0,4.84,807.87,56.2,alto,0.0015,0,0,0.0032469000288210853,0.007939400285449783
C02550,alto_riesgo,599.96,4406.33,0.743,0,1.86,3708.74,44.5,bajo,0.0142,0,3,0.5056744325766916,0.875444125439794
C02551,bajo_riesgo,887.73,13466.94,0.111,0,6.86,947.88,46.9,medio,0.0005,0,2,0.026335953290828072,0.06777247990774954
C02552,bajo_riesgo,710.85,13641.8,0.19,0,7.69,4961.68,17.5,medio,0.0008,0,2,0.04406196756160971,0.11209206897647479
C02553,medio_riesgo,551.75,7110.34,0.219,0,7.22,2207.13,51.4,medio,0.0051,0,4,0.14552215754746375,0.2849235877177156
C02554,bajo_riesgo,822.88,16441.86,0.353,0,8.88,697.61,2.2,alto,0.0004,0,0,0.0010824909455061,0.0017631779251442283
C02555,alto_riesgo,513.9,7176.84,0.82,2,4.46,5259.34,17.7,bajo,0.0455,0,5,0.7930416282763305,0.941173312043292
C02556,alto_riesgo,404.26,5408.59,0.704,2,0.05,1023.82,2.5,bajo,0.0759,0,5,0.8832268929134474,0.898741885247071
C02557,bajo_riesgo,737.12,12138.95,0.257,0,2.2,1036.46,44.3,medio,0.0011,0,4,0.11141515116867835,0.24651546723851514
C02558,bajo_riesgo,762.8,12964.68,0.167,0,4.89,1611.56,36.4,alto,0.0008,0,0,0.002665766511652705,0.004025369776300306
C02559,medio_riesgo,626.71,11656.18,0.203,0,1.48,5925.76,53.3,medio,0.0016,0,4,0.1856453712065621,0.37467267087820727
C02560,bajo_riesgo,775.39,17720.37,0.276,0,6.78,691.16,48.1,alto,0.0003,0,0,0.0011446622001546655,0.0033756183175017436
C02561,medio_riesgo,640.99,11445.75,0.743,1,3.64,3792.84,10.2,medio,0.0062,0,4,0.2622640824768705,0.4798708913658605
C02562,medio_riesgo,564.97,7907.99,0.423,0,3.11,245.18,5.5,medio,0.0054,0,4,0.212439279879775,0.26582063388827054
C02563,bajo_riesgo,756.82,15721.93,0.094,0,6.64,3920.1,57.8,alto,0.0004,0,0,0.001694786258526041,0.0027476708604144274
C02564,bajo_riesgo,785.96,18128.01,0.108,0,6.53,241.09,1.4,alto,0.0002,0,0,0.0011540473439122358,0.010567097908465448
C02565,bajo_riesgo,814.56,10224.21,0.115,0,8.32,2706.54,51.7,alto,0.0011,0,0,0.002192892634555781,0.003126828207267949
C02566,medio_riesgo,612.27,9878.59,0.323,0,3.34,5030.32,0.9,medio,0.0028,0,4,0.2032030533857667,0.39091215907712973
C02567,bajo_riesgo,773.72,17902.84,0.032,0,4.87,2249.61,59.7,alto,0.0002,0,0,0.001412418072249515,0.002390667738047458
C02568,bajo_riesgo,724.68,14044.5,0.211,0,9.84,3381.02,4.8,alto,0.0008,0,0,0.0016737476045058427,0.0026078919274684165
C02569,alto_riesgo,629.41,8240.43,0.846,1,4.01,5981.88,14.4,bajo,0.0138,0,5,0.6396811379311521,0.7103570539988822
C02570,bajo_riesgo,795.2,11956.52,0.219,0,6.86,514.0,56.7,alto,0.0009,0,0,0.0019917612853367303,0.0051493969388212634
C02571,alto_riesgo,464.79,8447.94,0.49,3,2.68,4853.48,43.0,bajo,0.0549,0,5,0.8675791187502615,0.9005502583725676
C02572,bajo_riesgo,756.35,14557.35,0.179,0,6.59,4549.45,59.9,medio,0.0006,0,2,0.036914943324776656,0.15862432825385767
C02573,bajo_riesgo,729.3,9855.5,0.087,0,2.71,3743.27,12.7,alto,0.0015,0,0,0.0062065646956479675,0.008795696850792073
C02574,alto_riesgo,613.71,5790.64,0.79,0,1.7,1228.74,33.2,bajo,0.011,0,3,0.4386151817191065,0.638719343169601
C02575,bajo_riesgo,793.92,9245.69,0.077,0,8.97,1014.46,21.3,alto,0.0014,0,0,0.002254698921844506,0.003125286358741336
C02576,bajo_riesgo,792.15,11842.47,0.059,1,4.15,1645.21,31.1,alto,0.0016,0,0,0.005441841424766744,0.008003177798049524
C02577,alto_riesgo,421.19,7050.56,0.665,2,3.29,4160.99,50.6,bajo,0.0509,0,5,0.8119101037175841,0.9103866382222627
C02578,alto_riesgo,577.5,4041.79,0.489,0,4.0,6458.02,14.6,bajo,0.0121,0,3,0.5013344489705956,0.5586122578832043
C02579,medio_riesgo,579.33,6280.12,0.553,2,6.1,1434.1,51.2,medio,0.0329,0,4,0.40230826500939115,0.466596583678693
C02580,medio_riesgo,594.07,8986.31,0.539,0,2.91,6111.72,2.7,medio,0.0046,0,4,0.2589571042668575,0.46391370955475786
C02581,medio_riesgo,677.58,8915.84,0.178,1,5.4,4813.51,16.0,medio,0.0047,0,4,0.23888618103795697,0.3047547857786059
C02582,medio_riesgo,598.7,5068.25,0.415,1,5.51,1496.6,26.6,medio,0.0169,0,4,0.3184816105753753,0.5101321860183686
C02583,medio_riesgo,595.13,12868.96,0.388,0,4.6,3004.64,55.7,bajo,0.0018,0,3,0.19042198692940057,0.5254622207660784
C02584,bajo_riesgo,870.26,16426.99,0.083,0,10.45,5545.39,31.5,alto,0.0003,0,0,0.0009448846064579932,0.0048466618272988505
C02585,alto_riesgo,516.54,1694.22,0.877,1,1.7,18852.99,33.4,bajo,0.0701,0,1,0.8294032751296955,0.9496619043926375
C02586,medio_riesgo,575.95,7440.56,0.21,0,2.85,4540.38,7.1,bajo,0.0044,0,3,0.39700937681742277,0.47048551195807026
C02587,bajo_riesgo,758.75,16711.6,0.265,0,5.99,3042.16,47.8,alto,0.0004,0,0,0.0016791497552152825,0.0027746058421859545
C02588,medio_riesgo,571.27,11917.5,0.6,3,1.43,1943.86,18.6,medio,0.0235,0,4,0.5647975180474274,0.7717308773275495
C02589,alto_riesgo,516.18,7691.41,0.26,1,2.99,4494.3,28.8,bajo,0.0107,0,3,0.5405773060022618,0.8972433403254882
C02590,alto_riesgo,517.82,5069.52,0.625,0,2.09,5419.43,34.5,bajo,0.0138,0,3,0.5391511285346358,0.7256778957797806
C02591,bajo_riesgo,787.74,17314.58,0.146,0,2.42,6465.64,30.8,alto,0.0003,0,0,0.002892096965905302,0.008603896070797873
C02592,bajo_riesgo,841.76,11407.28,0.234,0,4.55,1215.44,16.6,alto,0.0009,0,0,0.0030309507409630324,0.0044122212556952384
C02593,medio_riesgo,553.04,9161.27,0.534,1,3.06,1870.41,57.4,bajo,0.01,0,3,0.4434194389839767,0.8582001646823705
C02594,medio_riesgo,692.09,9681.96,0.476,0,4.87,2636.41,9.7,medio,0.0028,0,4,0.14227730686421622,0.29174859701880496
C02595,bajo_riesgo,819.35,12809.61,0.112,0,1.95,783.11,48.6,alto,0.0007,0,0,0.0032064646772158555,0.004808943017768734
C02596,medio_riesgo,649.2,8507.78,0.504,1,4.88,1823.77,20.8,medio,0.0082,0,4,0.2506849282423947,0.31405643080028406
C02597,medio_riesgo,724.74,9910.17,0.099,0,4.68,2649.74,6.7,medio,0.0015,0,2,0.07951871923875646,0.10905164466501269
C02598,medio_riesgo,574.39,10675.6,0.484,1,7.83,2715.92,9.6,medio,0.0065,0,4,0.18261788320319075,0.3620666479518783
C02599,bajo_riesgo,800.03,21301.27,0.177,0,8.87,1271.48,32.4,alto,0.0001,0,0,0.0005914971536138457,0.0010775560676300764
C02600,medio_riesgo,638.17,4749.83,0.275,0,2.38,2236.34,7.6,medio,0.0068,0,4,0.2852613647627644,0.33447582168395273
C02601,medio_riesgo,651.77,6198.21,0.369,0,2.88,4842.3,9.9,medio,0.0055,0,4,0.27223486143426695,0.6040185237011287
C02602,medio_riesgo,703.8,5701.85,0.402,1,5.51,1274.32,5.1,medio,0.0108,0,4,0.27359484357690433,0.5998055695335682
C02603,alto_riesgo,561.11,6638.26,0.771,1,0.0,13803.68,46.1,bajo,0.0211,0,1,0.6856396653027993,0.7327702109993226
C02604,alto_riesgo,446.52,6166.36,0.642,1,4.15,1163.01,53.7,bajo,0.0279,0,3,0.5396810962667175,0.7278783110223372
C02605,medio_riesgo,628.6,4347.89,0.282,1,4.04,5864.69,50.0,bajo,0.0153,0,3,0.5623120965526587,0.6190335691451114
C02606,alto_riesgo,589.25,5724.11,0.733,2,2.64,4626.5,34.4,bajo,0.0438,0,5,0.8165894587706015,0.947223287863182
C02607,bajo_riesgo,767.77,15508.83,0.138,0,6.94,4524.52,31.6,medio,0.0005,0,2,0.033152440916756586,0.05258847560314448
C02608,alto_riesgo,608.52,7599.16,0.627,1,1.37,763.98,49.7,bajo,0.0128,0,3,0.5108521162982319,0.5824226449469895
C02609,bajo_riesgo,813.21,13543.82,0.067,0,5.3,3093.66,39.3,alto,0.0005,0,0,0.0022936260422495467,0.00620042271142094
C02610,bajo_riesgo,728.95,15300.22,0.111,0,6.47,2556.63,34.1,alto,0.0005,0,0,0.001872001530282873,0.005257443895550418
C02611,medio_riesgo,615.64,9854.19,0.36,0,5.15,4145.0,54.2,bajo,0.0029,0,3,0.24130462765481545,0.4436254348409808
C02612,bajo_riesgo,769.68,14041.61,0.12,0,6.55,981.64,8.8,alto,0.0006,0,0,0.001933701409854093,0.005248322077654972
C02613,alto_riesgo,492.65,4896.72,0.355,0,2.88,4410.05,33.5,bajo,0.0112,0,3,0.4945263868495378,0.6870446660734503
C02614,alto_riesgo,537.45,5144.1,0.615,1,0.58,5971.32,28.3,bajo,0.0252,0,5,0.8023542266721404,0.8374524851272073
C02615,bajo_riesgo,748.19,14617.33,0.049,0,7.62,3504.31,59.0,medio,0.0005,0,2,0.029742780609754358,0.0786502926401308
C02616,bajo_riesgo,702.5,17865.33,0.288,0,1.86,2588.05,34.6,alto,0.0004,0,0,0.0027510749988000297,0.008170710254483198
C02617,medio_riesgo,621.21,10930.06,0.34,1,3.62,8959.84,40.3,medio,0.0045,0,4,0.3051057382941839,0.3945463308957085
C02618,medio_riesgo,593.26,8577.25,0.343,0,2.72,936.02,33.8,bajo,0.0039,0,3,0.3076766942692328,0.37777792474603933
C02619,bajo_riesgo,789.13,14247.78,0.086,0,7.32,3463.34,37.7,medio,0.0005,0,2,0.031901861546715995,0.13816006763919442
C02620,bajo_riesgo,791.96,18172.56,0.106,0,4.04,4684.98,35.6,medio,0.0002,0,2,0.03341210272995352,0.09482207293849627
C02621,alto_riesgo,578.34,6218.26,0.408,0,0.72,6417.45,23.8,bajo,0.0071,0,3,0.5287181235541366,0.5972785415750795
C02622,alto_riesgo,620.13,2866.89,0.442,3,2.09,8425.25,41.1,bajo,0.0951,0,5,0.9258100646345808,0.979522525487308
C02623,bajo_riesgo,828.85,15904.17,0.068,0,6.35,628.71,16.6,alto,0.0003,0,0,0.0013687727563989984,0.0038725314072480723
C02624,bajo_riesgo,809.96,18386.88,0.09,0,8.4,2653.04,49.2,medio,0.0002,0,2,0.015846932679248475,0.07896947709500135
C02625,medio_riesgo,621.97,10634.58,0.166,2,4.51,1329.27,15.0,bajo,0.0078,0,3,0.45892325923325117,0.6816915821556961
C02626,medio_riesgo,592.05,9908.68,0.235,0,4.15,2736.59,28.3,bajo,0.0027,0,3,0.26020271311497367,0.33265810628379144
C02627,bajo_riesgo,769.82,17300.98,0.049,1,8.09,1316.15,57.6,alto,0.0006,0,0,0.0017131054788522022,0.005010635574148987
C02628,bajo_riesgo,817.15,9107.51,0.242,0,1.78,2012.54,22.4,alto,0.0016,0,0,0.005985864873442708,0.008289992143066034
C02629,alto_riesgo,485.73,6138.96,0.715,0,5.76,10991.51,38.4,bajo,0.0137,0,1,0.3804753238479205,0.4518476638720994
C02630,medio_riesgo,577.25,8389.18,0.349,1,2.44,2844.23,10.8,bajo,0.0087,0,3,0.5047092003445053,0.8841930724029265
C02631,alto_riesgo,534.42,3807.53,0.605,1,3.03,5569.99,44.6,bajo,0.0326,0,5,0.7652896873613406,0.8027413906944463
C02632,bajo_riesgo,820.68,19511.44,0.184,0,2.46,618.58,53.1,alto,0.0002,0,0,0.0014131140684617144,0.0024650828841195392
C02633,alto_riesgo,353.58,4913.94,0.44,1,2.84,1829.74,13.9,bajo,0.0368,0,5,0.7670528157835956,0.8798269016339217
C02634,medio_riesgo,639.8,4498.58,0.253,0,2.66,4362.28,30.0,bajo,0.0069,0,3,0.44264490516536137,0.6384495726523741
C02635,bajo_riesgo,837.17,11784.31,0.088,0,10.66,1694.88,52.4,alto,0.0007,0,0,0.0012300257903694893,0.0018105414708368508
C02636,medio_riesgo,729.22,7074.73,0.117,0,3.17,2936.67,2.1,medio,0.0027,0,4,0.1933384656254931,0.24178494529886302
C02637,medio_riesgo,550.82,6933.46,0.489,1,4.02,455.13,33.7,bajo,0.0147,1,3,0.4671626965274585,0.5353434959559682
C02638,medio_riesgo,597.33,10672.19,0.08,0,5.14,9489.57,1.5,medio,0.0019,0,4,0.18919886011008571,0.3780433582857255
C02639,bajo_riesgo,738.54,13407.96,0.041,0,1.53,580.4,1.1,alto,0.0007,0,0,0.003967988018501011,0.018466651699847653
C02640,medio_riesgo,647.16,6865.33,0.32,0,3.7,5087.21,6.3,bajo,0.0046,0,3,0.37464850159138446,0.5848773664009751
C02641,bajo_riesgo,792.33,18082.07,0.247,0,3.01,6283.99,14.0,alto,0.0003,0,0,0.002606782104840882,0.024086947471107366
C02642,alto_riesgo,637.95,4547.28,0.7,0,1.97,5096.28,55.3,bajo,0.0117,0,3,0.49289788265632656,0.6844908499896767
C02643,bajo_riesgo,825.16,15231.46,0.037,0,0.34,2344.6,6.2,alto,0.0004,0,0,0.003544622622589426,0.005398453086634792
C02644,medio_riesgo,636.58,9819.01,0.435,0,1.78,2600.32,38.6,bajo,0.003,0,3,0.31212154194778696,0.5305454833789782
C02645,alto_riesgo,623.56,3003.71,0.777,4,2.6,4531.5,2.2,bajo,0.2335,0,5,0.9511947701548267,0.9866423542870464
C02646,bajo_riesgo,766.35,8582.87,0.128,0,5.16,817.16,53.1,alto,0.0018,0,0,0.0037779670650591505,0.01582244128768754
C02647,medio_riesgo,678.98,11397.28,0.257,0,3.31,2881.98,15.9,medio,0.0016,0,4,0.13681144047834548,0.1885923302074399
C02648,bajo_riesgo,808.4,13604.37,0.003,0,5.95,6371.52,56.0,medio,0.0005,0,2,0.04325049222054158,0.06593038721790292
C02649,alto_riesgo,574.25,6495.25,0.824,0,5.36,11513.28,48.5,bajo,0.0112,0,1,0.35625675187158007,0.8040355812210298
C02650,alto_riesgo,502.94,4462.15,0.329,1,1.59,4910.92,57.5,bajo,0.0228,0,3,0.6674497360301502,0.717198770967721
C02651,alto_riesgo,484.95,5302.58,0.303,0,3.46,3370.57,50.0,bajo,0.0099,0,3,0.43787051586200476,0.755853192696272
C02652,bajo_riesgo,765.97,16775.06,0.323,0,5.27,3055.13,33.6,medio,0.0004,0,2,0.034111326578058876,0.05527253100574774
C02653,bajo_riesgo,818.32,15372.98,0.137,0,6.54,2210.26,46.5,alto,0.0004,0,0,0.001506564508648246,0.002408404470153162
C02654,bajo_riesgo,793.67,16122.02,0.184,0,2.44,2988.58,23.2,medio,0.0004,0,2,0.04806713392224296,0.4425897010270964
C02655,medio_riesgo,531.63,10542.47,0.32,0,1.2,3960.24,28.4,medio,0.0031,0,4,0.23619612971213005,0.30872574424240934
C02656,bajo_riesgo,783.35,14418.99,0.029,0,8.61,3414.11,42.9,alto,0.0005,0,0,0.0014489373414778425,0.00400524526471044
C02657,alto_riesgo,427.51,4623.03,0.324,1,7.07,3753.55,56.6,bajo,0.0274,0,3,0.5141600565375433,0.7018828007449409
