ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans
C02913,bajo_riesgo,766.81,14745.98,0.16,0,3.41,3613.71,11.4,alto,0.0005,0,0
C02914,bajo_riesgo,743.71,14566.2,0.318,0,4.35,1758.44,54.4,alto,0.0007,0,0
C02915,alto_riesgo,498.75,4442.0,0.533,2,1.39,8607.86,6.8,bajo,0.0576,0,5
C02916,medio_riesgo,601.98,11941.38,0.272,0,2.9,1371.92,27.8,medio,0.0018,0,4
C02917,bajo_riesgo,766.59,16329.13,0.201,0,7.55,2301.82,13.9,medio,0.0004,0,2
C02918,medio_riesgo,610.65,9388.42,0.239,1,6.2,8422.02,58.7,medio,0.0056,0,4
C02919,bajo_riesgo,813.07,14024.73,0.081,0,6.0,2518.93,2.2,medio,0.0005,0,2
C02920,alto_riesgo,626.13,8369.65,0.384,2,0.0,3711.98,7.6,bajo,0.0156,0,5
C02921,medio_riesgo,663.49,10481.49,0.354,2,1.19,1834.24,23.2,bajo,0.0089,0,5
C02922,bajo_riesgo,758.62,15115.02,0.079,1,4.23,2713.45,18.0,alto,0.001,0,0
C02923,bajo_riesgo,816.96,11671.46,0.241,0,8.12,4533.54,20.7,alto,0.001,0,0
C02924,alto_riesgo,396.98,3898.99,0.899,0,3.75,6454.48,58.5,bajo,0.0342,0,1
C02925,alto_riesgo,404.83,5737.56,0.466,2,3.61,9880.68,15.4,bajo,0.0546,0,1
C02926,bajo_riesgo,715.42,19891.62,0.2,1,7.75,5203.62,19.7,alto,0.0005,0,0
C02927,medio_riesgo,511.64,8059.67,0.458,0,0.93,13021.83,3.2,bajo,0.0064,0,1
C02928,alto_riesgo,472.01,6567.16,0.773,1,6.59,3643.63,37.9,bajo,0.0279,0,3
C02929,bajo_riesgo,791.01,16622.79,0.134,0,7.6,5377.61,29.5,medio,0.0003,0,2
C02930,bajo_riesgo,798.04,18487.01,0.205,1,2.55,2528.95,24.3,alto,0.0005,0,0
C02931,bajo_riesgo,792.69,20001.97,0.41,0,7.98,3634.84,42.8,alto,0.0002,0,0
C02932,bajo_riesgo,750.6,13079.61,0.097,0,3.04,1572.55,52.4,medio,0.0007,0,2
C02933,medio_riesgo,649.23,8869.87,0.308,0,2.22,9727.49,59.8,bajo,0.003,0,1
C02934,alto_riesgo,459.36,3583.75,0.788,1,1.52,8741.06,28.9,bajo,0.0522,0,1
C02935,medio_riesgo,702.37,13223.38,0.248,0,3.66,1199.35,14.5,bajo,0.001,0,3
C02936,bajo_riesgo,778.75,19601.73,0.239,0,7.01,522.9,54.9,alto,0.0002,0,0
C02937,bajo_riesgo,756.83,16776.17,0.273,0,3.28,2074.06,9.9,alto,0.0004,0,0
C02938,bajo_riesgo,731.29,12284.55,0.143,0,7.22,3463.47,49.5,alto,0.001,0,0
C02939,medio_riesgo,661.89,9737.9,0.488,0,4.92,2314.41,4.0,bajo,0.003,0,3
C02940,alto_riesgo,561.42,3014.64,0.694,1,0.0,4659.66,3.8,bajo,0.039,0,5
C02941,alto_riesgo,582.61,2222.33,0.816,3,1.7,1713.66,55.7,bajo,0.1732,0,5
C02942,bajo_riesgo,725.25,14976.99,0.47,0,8.02,3105.26,14.0,alto,0.0009,0,0
C02943,medio_riesgo,666.66,7342.84,0.678,0,4.24,6105.51,10.1,bajo,0.006,0,3
C02944,medio_riesgo,611.24,7385.2,0.374,1,4.83,1924.03,34.8,bajo,0.0098,0,3
C02945,bajo_riesgo,773.02,11406.66,0.136,0,4.45,2887.07,13.5,alto,0.001,0,0
C02946,medio_riesgo,681.48,12221.12,0.407,0,5.11,361.33,42.9,medio,0.0016,0,4
C02947,medio_riesgo,660.6,11046.41,0.397,1,2.11,5535.44,46.0,medio,0.0042,0,4
C02948,bajo_riesgo,728.87,19810.09,0.176,0,8.48,3908.58,44.1,alto,0.0002,0,0
C02949,bajo_riesgo,743.14,8078.3,0.185,0,6.37,1097.84,38.6,alto,0.0023,0,0
C02950,bajo_riesgo,786.99,12729.42,0.171,0,7.24,381.74,35.7,alto,0.0008,0,0
C02951,bajo_riesgo,766.64,13291.96,0.104,0,8.27,1746.33,8.6,alto,0.0007,0,0
C02952,alto_riesgo,580.24,4813.99,0.7,1,3.53,3412.46,37.1,bajo,0.0262,0,3
C02953,medio_riesgo,535.55,12208.39,0.515,1,5.31,579.73,3.0,medio,0.0056,0,4
C02954,alto_riesgo,467.01,6721.94,0.434,2,2.32,1070.58,15.0,bajo,0.0364,0,5
C02955,bajo_riesgo,845.99,17333.57,0.058,0,8.94,3533.33,35.7,alto,0.0002,0,0
C02956,bajo_riesgo,757.73,5044.7,0.039,1,7.23,3546.91,40.3,alto,0.0068,0,0
C02957,medio_riesgo,620.48,8969.41,0.632,1,5.19,2080.77,3.1,medio,0.0095,0,4
C02958,alto_riesgo,493.14,10435.58,0.605,5,2.76,10201.1,51.6,bajo,0.143,0,5
C02959,alto_riesgo,500.84,5596.33,0.907,2,1.18,2963.72,22.0,bajo,0.0702,0,5
C02960,medio_riesgo,685.01,9926.76,0.524,0,1.01,4112.35,31.0,bajo,0.0028,0,3
C02961,medio_riesgo,615.94,11945.47,0.442,1,2.11,2091.45,47.0,medio,0.0043,0,4
C02962,alto_riesgo,519.84,7464.46,0.768,0,2.99,10364.94,19.2,bajo,0.0101,0,1
C02963,bajo_riesgo,721.19,14952.67,0.254,0,6.22,3131.24,42.1,alto,0.0007,0,0
C02964,bajo_riesgo,887.3,3622.73,0.26,0,0.91,2065.55,27.1,medio,0.004,0,4
C02965,bajo_riesgo,698.91,15434.44,0.375,1,6.86,635.22,7.1,alto,0.0015,0,0
C02966,medio_riesgo,676.01,10357.96,0.145,1,4.07,5722.43,3.2,medio,0.0034,0,4
C02967,alto_riesgo,474.32,5869.53,0.305,0,1.14,1335.47,35.0,bajo,0.0092,0,3
C02968,bajo_riesgo,785.91,14943.77,0.28,0,9.56,2061.15,6.0,alto,0.0006,0,0
C02969,medio_riesgo,539.19,7893.06,0.503,2,4.14,3318.45,8.6,medio,0.0255,0,4
C02970,alto_riesgo,506.21,4991.35,0.741,2,1.78,2390.28,2.4,bajo,0.0643,0,5
C02971,alto_riesgo,479.76,5222.07,0.832,0,1.7,6208.4,7.2,bajo,0.0192,0,1
C02972,medio_riesgo,595.76,12675.08,0.643,1,0.51,1739.12,59.6,medio,0.005,0,4
C02973,alto_riesgo,513.35,7898.78,0.522,0,0.36,11587.53,38.3,bajo,0.0071,0,1
C02974,bajo_riesgo,793.58,13004.74,0.053,0,6.93,2022.72,3.9,alto,0.0006,0,0
C02975,alto_riesgo,467.64,8631.88,0.589,2,4.43,10407.24,0.5,bajo,0.0301,0,1
C02976,bajo_riesgo,813.64,23342.65,0.189,0,5.42,3170.81,49.5,alto,0.0001,0,0
C02977,alto_riesgo,594.23,5671.81,0.529,1,0.88,4959.88,55.3,bajo,0.0174,0,5
C02978,medio_riesgo,606.4,7040.67,0.279,1,5.54,1781.54,1.4,bajo,0.0095,0,3
C02979,alto_riesgo,465.39,6030.11,0.578,2,3.4,9540.49,57.9,bajo,0.0494,0,1
C02980,bajo_riesgo,770.58,13017.82,0.085,0,5.19,10634.15,37.8,alto,0.0007,0,0
C02981,medio_riesgo,621.39,8976.34,0.224,2,3.69,2660.53,45.9,medio,0.0116,0,4
C02982,bajo_riesgo,757.12,16627.44,0.173,0,7.36,3050.72,43.4,medio,0.0004,0,2
C02983,medio_riesgo,601.04,10131.11,0.51,1,1.12,2304.71,11.0,bajo,0.0069,0,3
C02984,alto_riesgo,505.2,7227.65,0.496,2,4.08,5984.45,30.5,bajo,0.0318,0,5
C02985,alto_riesgo,639.97,5794.35,0.589,2,2.52,2000.7,19.9,bajo,0.0316,0,5
C02986,medio_riesgo,591.85,8641.32,0.386,0,4.4,2209.08,13.2,medio,0.0041,0,4
C02987,bajo_riesgo,800.16,16440.2,0.129,0,6.24,3630.95,10.2,alto,0.0003,0,0
C02988,alto_riesgo,559.34,4315.7,0.466,0,5.66,11953.22,41.8,bajo,0.0117,0,1
C02989,medio_riesgo,693.17,7455.97,0.585,0,5.14,1556.48,5.9,bajo,0.0049,0,3
C02990,alto_riesgo,525.17,4653.72,0.773,1,0.76,6735.18,56.0,bajo,0.0346,0,1
C02991,medio_riesgo,665.54,9098.41,0.197,1,4.64,1319.97,28.6,bajo,0.0048,0,3
C02992,bajo_riesgo,757.25,17609.86,0.318,1,7.01,3703.42,4.0,alto,0.0008,0,0
C02993,bajo_riesgo,761.75,9007.05,0.243,0,4.02,664.38,32.5,alto,0.0019,0,0
C02994,alto_riesgo,355.23,3903.51,0.901,2,1.85,5752.85,57.7,bajo,0.14,0,5
C02995,medio_riesgo,636.09,7715.54,0.666,1,5.78,2709.95,6.8,medio,0.0121,0,4
C02996,bajo_riesgo,768.41,14574.1,0.352,0,3.91,1255.93,22.0,medio,0.0007,0,2
C02997,alto_riesgo,533.32,3969.36,0.87,2,3.08,11977.8,40.2,bajo,0.0832,0,1
C02998,bajo_riesgo,830.6,14851.39,0.086,0,7.64,1639.51,14.8,alto,0.0004,0,0
C02999,medio_riesgo,556.02,7741.22,0.552,1,2.49,635.1,23.4,medio,0.0133,0,4
C03000,bajo_riesgo,795.97,11937.85,0.206,0,5.81,3539.84,24.2,medio,0.0009,0,2
C03001,bajo_riesgo,742.79,12536.95,0.15,0,7.66,2197.79,55.7,medio,0.0009,0,2
C03002,bajo_riesgo,766.37,18471.43,0.007,1,5.62,6466.01,38.6,medio,0.0004,0,2
C03003,alto_riesgo,596.55,4711.2,0.564,0,2.48,2075.41,52.5,bajo,0.0109,0,3
C03004,medio_riesgo,623.58,13239.5,0.311,1,8.48,6177.27,4.0,medio,0.0027,0,2
C03005,bajo_riesgo,765.76,19416.69,0.038,0,10.39,7206.64,15.0,alto,0.0002,0,0
C03006,medio_riesgo,699.48,8047.87,0.192,2,3.37,3472.72,19.0,bajo,0.0107,0,3
C03007,medio_riesgo,685.37,9918.64,0.568,0,2.22,3876.22,4.4,medio,0.003,0,4
C03008,bajo_riesgo,803.41,12200.77,0.094,0,3.94,3103.22,12.0,alto,0.0008,0,0
C03009,bajo_riesgo,827.36,10765.86,0.047,0,1.03,3126.29,21.2,alto,0.0009,0,0
C03010,alto_riesgo,560.54,8502.86,0.765,0,0.75,2042.5,59.3,bajo,0.0073,0,3
C03011,medio_riesgo,610.28,8027.69,0.247,0,9.4,1971.32,19.9,bajo,0.0037,0,3
C03012,alto_riesgo,432.82,6324.74,0.496,0,4.72,1098.9,37.8,bajo,0.0119,0,3
C03013,alto_riesgo,501.18,7416.15,0.575,4,1.99,689.87,38.8,bajo,0.125,0,5
C03014,bajo_riesgo,777.15,13005.4,0.057,1,5.24,1806.28,10.7,alto,0.0013,0,0
C03015,medio_riesgo,646.06,9446.31,0.625,0,2.19,1181.79,7.0,bajo,0.004,0,3
C03016,alto_riesgo,662.74,8454.54,0.633,0,2.81,5665.58,53.7,bajo,0.0046,0,3
C03017,medio_riesgo,640.06,8323.96,0.221,0,4.9,4221.96,10.0,medio,0.0031,0,4
C03018,alto_riesgo,636.04,7707.37,0.68,0,0.0,556.59,33.5,bajo,0.0062,0,3
C03019,bajo_riesgo,756.27,15696.05,0.063,0,5.02,2116.62,26.5,alto,0.0004,0,0
C03020,alto_riesgo,344.13,8075.85,0.606,2,2.37,1222.78,30.4,bajo,0.0488,0,5
C03021,alto_riesgo,627.76,1500.0,0.601,2,3.6,5104.75,48.9,bajo,0.075,0,5
C03022,bajo_riesgo,832.84,15937.18,0.071,0,7.67,1038.95,51.2,alto,0.0003,0,0
C03023,alto_riesgo,397.89,7422.32,0.816,2,0.05,2525.77,32.1,bajo,0.0601,0,5
C03024,medio_riesgo,656.12,6973.53,0.319,0,4.14,4117.19,31.1,bajo,0.0044,0,3
C03025,bajo_riesgo,827.29,13334.64,0.052,0,3.38,995.36,48.2,medio,0.0005,0,2
C03026,bajo_riesgo,782.12,14672.93,0.118,0,5.27,2672.53,53.4,alto,0.0005,0,0
C03027,bajo_riesgo,773.86,11755.1,0.049,0,8.07,153.37,47.1,alto,0.0009,0,0
C03028,medio_riesgo,684.76,6359.55,0.267,0,5.51,4670.37,2.1,medio,0.0043,0,4
C03029,alto_riesgo,546.2,4720.86,0.627,2,3.37,9682.02,53.9,bajo,0.0531,0,1
C03030,alto_riesgo,541.47,7094.97,0.845,0,0.63,7618.93,29.6,bajo,0.0112,0,1
C03031,alto_riesgo,557.17,3214.34,0.654,0,2.66,7838.14,54.1,bajo,0.0184,0,1
C03032,alto_riesgo,487.06,6065.71,0.776,0,0.56,2302.7,49.6,bajo,0.0149,0,3
C03033,alto_riesgo,453.4,6954.76,0.472,1,2.0,7231.72,10.2,bajo,0.0192,0,1
C03034,alto_riesgo,621.22,7037.56,0.534,2,0.01,4222.44,37.8,bajo,0.0246,0,5
C03035,medio_riesgo,668.14,6787.39,0.509,0,5.08,1620.19,17.5,bajo,0.0055,0,3
C03036,alto_riesgo,525.47,6945.82,0.553,3,0.0,4153.81,20.2,bajo,0.0659,1,5
C03037,bajo_riesgo,813.3,17182.5,0.051,0,5.1,3063.46,22.6,alto,0.0003,0,0
C03038,medio_riesgo,547.62,10112.2,0.272,0,3.35,8109.25,58.8,medio,0.0031,0,4
C03039,bajo_riesgo,873.24,10934.67,0.159,0,8.55,4527.91,15.7,medio,0.0009,0,2
C03040,medio_riesgo,708.36,9980.24,0.15,1,5.13,2015.13,3.6,medio,0.0034,0,4
C03041,alto_riesgo,673.68,10981.65,0.582,0,0.0,4611.01,40.6,bajo,0.0026,0,3
C03042,bajo_riesgo,748.49,13085.75,0.059,0,4.56,3047.74,50.8,alto,0.0007,0,0
C03043,bajo_riesgo,794.77,16043.74,0.054,0,5.03,675.95,21.2,alto,0.0003,0,0
C03044,alto_riesgo,522.7,7327.32,0.601,0,4.62,6093.76,27.6,bajo,0.0085,0,3
C03045,medio_riesgo,561.18,11693.45,0.435,0,3.74,3219.07,35.9,medio,0.0026,0,4
C03046,bajo_riesgo,695.15,9058.42,0.165,0,5.21,1286.29,0.8,medio,0.0021,0,2
C03047,alto_riesgo,623.54,8127.09,0.452,2,1.24,2914.73,16.2,bajo,0.0179,0,5
C03048,bajo_riesgo,787.68,12817.8,0.143,0,5.17,5299.47,44.2,alto,0.0007,0,0
C03049,alto_riesgo,431.96,8819.82,0.914,0,3.3,8997.2,18.8,bajo,0.012,0,1
C03050,medio_riesgo,590.24,11018.94,0.426,0,3.77,7558.23,45.9,medio,0.0027,0,4
C03051,medio_riesgo,654.65,7109.08,0.373,0,7.09,6748.16,51.6,bajo,0.0045,0,3
C03052,bajo_riesgo,817.32,15929.52,0.302,0,7.71,948.23,42.9,alto,0.0004,0,0
C03053,bajo_riesgo,811.06,16823.72,0.108,0,7.72,2250.8,29.8,alto,0.0003,0,0
C03054,alto_riesgo,516.06,9142.17,0.574,1,4.8,5391.65,55.6,bajo,0.0117,0,3
C03055,bajo_riesgo,789.37,17791.28,0.091,0,2.38,4191.89,20.3,alto,0.0003,0,0
C03056,medio_riesgo,615.11,6446.62,0.405,4,2.97,1353.72,59.4,bajo,0.0912,0,5
C03057,bajo_riesgo,757.62,18741.5,0.492,0,5.33,3369.46,29.2,medio,0.0004,0,2
C03058,bajo_riesgo,860.44,16872.25,0.264,0,4.38,2160.85,13.9,alto,0.0003,0,0
C03059,medio_riesgo,585.36,9399.8,0.075,0,1.02,5155.17,48.2,medio,0.0025,0,4
C03060,alto_riesgo,480.17,6261.82,0.408,0,2.3,2850.71,59.7,bajo,0.0094,0,3
C03061,bajo_riesgo,794.32,16982.55,0.073,0,7.39,3583.22,39.2,alto,0.0003,0,0
C03062,bajo_riesgo,745.6,13254.31,0.108,0,5.72,2354.23,18.7,alto,0.0007,0,0
C03063,bajo_riesgo,804.31,13031.45,0.225,0,2.19,5160.48,52.1,alto,0.0007,0,0
C03064,medio_riesgo,657.45,12657.88,0.19,2,0.27,2035.44,53.3,medio,0.0048,0,4
C03065,bajo_riesgo,799.18,13852.14,0.227,0,5.66,80.2,30.9,alto,0.0006,0,0
C03066,alto_riesgo,654.5,2557.91,0.734,3,2.11,4289.17,1.6,bajo,0.1251,0,5
C03067,medio_riesgo,678.64,5959.9,0.351,0,3.66,2694.35,5.4,medio,0.0052,0,4
C03068,medio_riesgo,581.9,7117.37,0.42,0,4.23,1342.51,51.0,bajo,0.006,0,3
C03069,medio_riesgo,591.96,8840.05,0.325,0,5.52,3257.5,18.5,medio,0.0037,0,4
C03070,medio_riesgo,679.32,8621.66,0.397,0,5.68,3220.38,29.6,medio,0.0032,0,4
C03071,medio_riesgo,572.16,5013.16,0.361,1,1.66,2533.59,51.9,medio,0.0174,0,4
C03072,bajo_riesgo,823.02,17549.92,0.166,0,3.54,5056.46,59.5,alto,0.0003,0,0
C03073,medio_riesgo,698.68,9637.35,0.303,0,3.21,1066.87,22.3,medio,0.0022,0,4
C03074,bajo_riesgo,771.83,14485.61,0.151,1,4.29,2412.8,1.7,alto,0.0011,0,0
C03075,bajo_riesgo,741.2,9731.31,0.023,0,7.47,4781.64,35.4,medio,0.0014,0,2
C03076,medio_riesgo,581.25,10841.15,0.094,0,4.07,1749.04,36.3,medio,0.0019,0,4
C03077,bajo_riesgo,750.03,12380.92,0.038,0,11.4,7727.1,15.0,medio,0.0008,0,2
C03078,bajo_riesgo,815.75,13247.67,0.028,0,4.49,888.76,7.9,alto,0.0005,0,0
C03079,medio_riesgo,587.93,7027.03,0.151,0,3.59,1895.27,24.3,medio,0.0043,0,4
C03080,bajo_riesgo,810.63,15538.71,0.173,0,4.69,993.89,14.2,alto,0.0004,0,0
C03081,alto_riesgo,353.05,2825.94,0.419,1,0.49,2253.94,12.8,bajo,0.0536,0,5
C03082,alto_riesgo,559.61,6016.87,0.702,1,3.88,10746.84,43.1,bajo,0.0221,0,1
C03083,alto_riesgo,544.2,4865.23,0.864,1,0.09,10976.4,13.1,bajo,0.0349,0,1
C03084,bajo_riesgo,763.71,14864.66,0.129,0,7.75,2617.16,0.0,alto,0.0005,0,0
C03085,alto_riesgo,544.48,8285.73,0.364,1,0.8,872.54,20.4,bajo,0.0099,0,3
C03086,bajo_riesgo,874.34,17012.17,0.077,0,7.35,1525.47,5.8,alto,0.0002,0,0
C03087,alto_riesgo,513.24,9310.83,0.668,0,0.0,5322.05,36.1,bajo,0.0064,0,3
C03088,medio_riesgo,559.24,7610.85,0.356,2,5.55,8850.15,12.0,medio,0.0214,0,4
C03089,bajo_riesgo,779.76,13846.91,0.348,0,5.83,1181.48,54.4,alto,0.0008,0,0
C03090,alto_riesgo,433.74,4402.7,0.404,1,0.04,4362.05,22.6,bajo,0.0309,0,5
C03091,medio_riesgo,667.4,12339.87,0.219,2,2.84,5023.85,11.8,bajo,0.0052,0,3
C03092,medio_riesgo,650.84,10793.12,0.322,1,2.67,2324.13,38.9,medio,0.0042,0,4
C03093,bajo_riesgo,812.91,11339.22,0.168,0,8.07,2042.63,16.3,alto,0.001,0,0
C03094,medio_riesgo,527.27,6202.91,0.069,0,0.0,1657.58,37.2,medio,0.0055,0,4
C03095,bajo_riesgo,795.39,16588.61,0.257,0,5.99,4531.39,20.2,medio,0.0004,0,2
C03096,alto_riesgo,625.91,4279.87,0.553,0,3.11,13313.98,53.5,bajo,0.0108,0,1
C03097,alto_riesgo,611.46,9101.4,0.512,2,3.37,8266.2,41.0,bajo,0.0165,0,5
C03098,medio_riesgo,637.36,8980.63,0.43,0,4.38,8438.86,6.0,medio,0.0035,0,4
C03099,alto_riesgo,524.54,4816.43,0.818,0,3.04,2241.15,15.1,bajo,0.0179,0,3
C03100,medio_riesgo,673.13,6471.6,0.689,1,2.4,1125.0,33.0,medio,0.0143,0,4
C03101,alto_riesgo,575.18,6098.23,0.766,0,1.73,14047.81,56.6,bajo,0.0113,0,1
C03102,medio_riesgo,746.23,9553.73,0.295,0,1.96,3636.64,39.3,medio,0.0019,0,4
C03103,medio_riesgo,625.21,7451.85,0.244,0,1.69,1479.92,58.6,medio,0.004,0,4
C03104,medio_riesgo,659.5,5927.12,0.283,1,4.71,4805.05,31.8,medio,0.0102,0,4
C03105,medio_riesgo,615.91,4469.74,0.265,0,5.82,3911.05,13.2,bajo,0.0076,0,3
C03106,medio_riesgo,686.63,9970.64,0.473,0,2.59,5487.35,4.9,medio,0.0026,0,4
C03107,bajo_riesgo,748.33,10265.51,0.115,0,5.08,3561.47,59.2,alto,0.0013,0,0
C03108,alto_riesgo,567.12,5902.52,0.547,4,2.16,3549.38,52.3,bajo,0.133,0,5
C03109,bajo_riesgo,725.7,15865.05,0.051,0,5.4,1779.52,15.1,alto,0.0004,0,0
C03110,alto_riesgo,474.96,2481.85,0.578,1,0.0,12398.58,42.7,bajo,0.0484,0,1
C03111,medio_riesgo,562.29,12157.66,0.58,0,5.51,4204.15,29.9,bajo,0.0028,0,3
C03112,bajo_riesgo,781.08,13038.55,0.103,0,6.89,3393.19,6.6,alto,0.0007,0,0
C03113,medio_riesgo,515.68,4679.12,0.563,0,2.83,7438.49,19.5,medio,0.014,0,4
C03114,medio_riesgo,655.17,6986.1,0.164,0,2.17,2824.78,10.9,medio,0.0036,0,4
C03115,medio_riesgo,544.62,7126.73,0.291,0,2.97,4445.78,24.0,bajo,0.0057,0,3
C03116,alto_riesgo,543.85,8581.74,0.709,2,2.67,3563.01,53.8,bajo,0.028,0,5
C03117,medio_riesgo,656.55,8807.49,0.661,1,6.89,3370.64,1.5,bajo,0.0091,1,3
C03118,medio_riesgo,636.72,9904.28,0.242,0,3.16,1861.55,44.6,bajo,0.0023,0,3
C03119,medio_riesgo,615.32,12706.62,0.384,0,2.6,3818.9,45.7,bajo,0.0017,0,3
C03120,medio_riesgo,599.16,8391.22,0.128,0,4.73,10152.77,29.3,medio,0.0031,0,4
C03121,bajo_riesgo,869.85,14876.45,0.193,0,4.65,1819.94,51.6,alto,0.0004,0,0
C03122,alto_riesgo,378.4,4756.82,0.273,0,0.0,3656.16,33.1,bajo,0.0146,0,3
C03123,medio_riesgo,604.77,13012.94,0.384,0,6.08,8848.35,20.8,medio,0.0016,0,4
C03124,medio_riesgo,581.1,10138.78,0.418,1,5.15,10201.14,49.9,medio,0.0066,0,4
C03125,bajo_riesgo,843.62,13263.56,0.336,0,8.94,7019.21,38.5,alto,0.0007,0,0
C03126,bajo_riesgo,785.46,18051.83,0.17,0,7.6,5633.35,5.3,alto,0.0003,0,0
C03127,medio_riesgo,670.73,5352.75,0.246,0,3.07,1030.38,16.1,bajo,0.0053,0,3
C03128,medio_riesgo,793.73,11628.74,0.456,1,4.34,7103.74,39.4,medio,0.0027,0,4
C03129,bajo_riesgo,850.66,17024.05,0.126,0,8.74,2939.27,59.8,alto,0.0003,0,0
C03130,bajo_riesgo,777.22,15133.41,0.23,1,5.07,1045.5,28.8,medio,0.0011,0,2
C03131,bajo_riesgo,814.76,13208.79,0.175,0,8.57,948.74,7.8,alto,0.0007,0,0
C03132,alto_riesgo,562.24,8753.47,0.481,1,2.37,4929.6,24.4,bajo,0.0098,0,3
C03133,alto_riesgo,497.35,5073.14,0.501,0,4.55,5792.02,18.1,bajo,0.0127,0,3
C03134,medio_riesgo,649.07,9258.45,0.365,0,2.95,3065.93,30.1,medio,0.003,0,4
C03135,medio_riesgo,588.32,11187.22,0.178,0,0.0,2269.14,52.2,medio,0.0019,0,4
C03136,medio_riesgo,609.21,5688.75,0.345,0,3.39,5240.65,29.4,medio,0.0067,0,4
C03137,bajo_riesgo,798.02,17549.31,0.504,0,5.03,2504.19,31.1,alto,0.0004,0,0
C03138,bajo_riesgo,835.45,14355.92,0.132,0,6.65,11167.53,17.0,alto,0.0005,0,0
C03139,bajo_riesgo,767.4,19683.36,0.114,0,6.34,1652.91,29.2,alto,0.0002,0,0
C03140,medio_riesgo,648.89,8307.86,0.123,0,2.87,12153.7,59.1,bajo,0.0027,0,1
C03141,bajo_riesgo,746.91,11746.03,0.059,0,6.36,2372.18,2.1,alto,0.0009,0,0
C03142,bajo_riesgo,799.5,13049.87,0.206,0,8.39,4713.96,35.6,alto,0.0007,0,0
C03143,bajo_riesgo,856.26,18811.39,0.181,0,5.06,4372.34,31.4,medio,0.0002,0,2
C03144,alto_riesgo,660.76,4871.05,0.687,3,1.47,3992.13,46.9,bajo,0.0771,1,5
C03145,bajo_riesgo,766.09,13220.51,0.223,0,1.57,2877.82,9.4,medio,0.0008,0,2
C03146,bajo_riesgo,759.53,11772.43,0.192,0,6.64,3406.24,46.3,alto,0.0011,0,0
C03147,alto_riesgo,370.5,7669.26,0.57,1,2.43,5069.52,44.3,bajo,0.0239,0,5
C03148,alto_riesgo,481.96,8057.12,0.764,2,3.34,5024.18,59.8,bajo,0.0395,0,5
C03149,alto_riesgo,565.93,8158.11,0.699,0,0.49,4314.65,11.7,bajo,0.0071,0,3
C03150,medio_riesgo,567.46,7244.62,0.348,0,6.47,2094.79,13.9,medio,0.0056,0,4
C03151,medio_riesgo,626.03,7284.09,0.197,0,2.56,5611.22,59.1,medio,0.0039,0,4
C03152,bajo_riesgo,759.24,12288.02,0.351,0,6.41,7404.35,9.0,alto,0.0012,0,0
C03153,alto_riesgo,433.2,9553.88,0.619,3,6.47,12118.64,45.8,bajo,0.0564,0,1
C03154,bajo_riesgo,774.53,13208.61,0.332,0,4.22,6133.37,52.4,alto,0.0009,0,0
C03155,bajo_riesgo,765.81,19118.45,0.282,0,8.49,2330.85,14.8,alto,0.0003,0,0
C03156,bajo_riesgo,828.2,14907.89,0.283,0,10.0,1095.77,56.4,alto,0.0005,0,0
C03157,bajo_riesgo,748.19,15789.65,0.157,0,6.88,6087.69,49.6,medio,0.0005,0,2
C03158,medio_riesgo,648.68,8935.28,0.373,0,7.41,1182.18,59.8,bajo,0.0032,0,3
C03159,medio_riesgo,746.96,8457.94,0.256,0,3.76,5439.89,11.2,bajo,0.0023,0,3
C03160,alto_riesgo,571.4,8667.74,0.889,1,1.1,3999.91,56.9,bajo,0.0158,0,5
C03161,alto_riesgo,441.32,8644.78,0.816,2,6.23,3286.66,44.9,bajo,0.0421,0,5
C03162,bajo_riesgo,786.55,14465.78,0.324,0,8.4,1207.33,8.2,medio,0.0007,0,2
C03163,medio_riesgo,514.69,4125.04,0.332,1,4.58,1365.65,11.7,bajo,0.0237,0,3
C03164,medio_riesgo,621.02,5226.96,0.599,2,3.08,1634.18,19.4,medio,0.0377,0,4
C03165,medio_riesgo,635.62,11275.4,0.533,2,3.29,2124.06,50.5,medio,0.0102,0,4
C03166,alto_riesgo,621.18,6795.76,0.931,2,0.0,2397.83,0.0,bajo,0.0409,0,5
C03167,medio_riesgo,608.65,12134.27,0.438,0,2.87,6243.67,9.9,bajo,0.0021,0,3
C03168,alto_riesgo,610.51,7189.79,0.563,2,3.7,10026.9,22.4,bajo,0.0255,0,1
C03169,medio_riesgo,589.13,13000.25,0.519,0,6.88,1509.27,19.8,medio,0.002,0,4
C03170,alto_riesgo,547.18,7847.35,0.72,1,3.57,6715.88,10.2,bajo,0.0164,0,1
C03171,alto_riesgo,628.94,6723.79,0.7,0,1.03,4916.38,20.0,bajo,0.0078,0,3
C03172,medio_riesgo,653.92,7348.97,0.352,2,1.85,3020.02,9.9,bajo,0.017,0,5
C03173,alto_riesgo,410.15,5070.1,0.603,0,0.0,7538.39,45.4,bajo,0.0185,0,1
C03174,medio_riesgo,679.85,9062.09,0.265,0,9.33,2761.94,43.8,medio,0.0025,0,2
C03175,alto_riesgo,540.09,6141.32,0.764,0,0.0,8335.53,20.0,bajo,0.0123,0,1
C03176,medio_riesgo,655.46,9040.65,0.212,0,5.66,2049.4,0.7,medio,0.0025,0,4
