ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago
C02648,alto_riesgo,504.5,6852.06,0.643,0,3.3,9354.77,28.3,bajo,0.0103,0
C02649,medio_riesgo,670.13,10587.15,0.091,0,1.69,4038.4,1.1,medio,0.0015,0
C02650,bajo_riesgo,718.57,14449.31,0.167,0,8.74,7878.35,34.7,medio,0.0007,0
C02651,bajo_riesgo,775.84,15031.21,0.178,0,6.91,2320.48,5.6,medio,0.0005,0
C02652,medio_riesgo,730.1,4942.01,0.428,3,4.49,1002.52,12.6,medio,0.0467,0
C02653,bajo_riesgo,886.29,17490.97,0.075,0,7.74,2441.33,36.0,alto,0.0002,0
C02654,bajo_riesgo,792.59,17002.17,0.068,0,10.03,2853.08,23.4,alto,0.0003,0
C02655,bajo_riesgo,768.91,14809.51,0.236,0,6.84,1306.13,7.3,alto,0.0006,0
C02656,bajo_riesgo,774.51,14028.68,0.13,0,4.77,6184.14,12.4,alto,0.0006,0
C02657,medio_riesgo,612.55,9400.52,0.259,0,1.09,2461.22,19.2,medio,0.0029,0
C02658,alto_riesgo,491.77,10279.96,0.677,0,1.69,13601.0,51.7,bajo,0.0057,0
C02659,bajo_riesgo,802.16,15318.23,0.239,0,5.87,4129.57,55.9,alto,0.0005,0
C02660,alto_riesgo,606.45,6138.17,0.649,1,4.46,2036.76,59.6,bajo,0.0177,0
C02661,alto_riesgo,685.93,3488.66,0.476,2,0.67,3191.53,51.4,bajo,0.0379,0
C02662,medio_riesgo,634.84,3307.24,0.26,2,5.9,9632.31,58.0,bajo,0.0355,0
C02663,medio_riesgo,670.44,7825.41,0.447,1,0.0,397.55,31.2,medio,0.0082,0
C02664,bajo_riesgo,802.41,16115.51,0.407,0,4.13,670.42,30.6,alto,0.0005,0
C02665,medio_riesgo,692.54,5176.05,0.49,1,7.27,12281.37,23.5,medio,0.0137,0
C02666,medio_riesgo,648.98,10054.11,0.284,1,3.04,1699.01,18.1,bajo,0.0046,0
C02667,bajo_riesgo,783.34,15270.14,0.203,0,6.52,2683.23,39.3,alto,0.0005,0
C02668,bajo_riesgo,808.94,14012.39,0.194,0,6.32,1027.44,47.8,alto,0.0006,0
C02669,bajo_riesgo,804.77,12816.3,0.132,0,4.44,3429.76,58.3,medio,0.0007,0
C02670,medio_riesgo,690.32,5736.03,0.267,0,1.54,7104.88,38.0,medio,0.0047,0
C02671,medio_riesgo,598.09,13304.14,0.53,0,2.23,4128.21,46.7,bajo,0.0019,0
C02672,bajo_riesgo,815.61,16148.73,0.248,0,3.77,2611.04,18.4,alto,0.0004,0
C02673,medio_riesgo,677.85,6812.94,0.414,1,4.91,5669.65,19.3,medio,0.0095,0
C02674,bajo_riesgo,712.42,12188.79,0.142,0,7.41,1932.75,1.9,alto,0.0011,0
C02675,alto_riesgo,380.59,6166.84,0.644,1,0.06,7498.04,31.0,bajo,0.0338,0
C02676,bajo_riesgo,730.24,10570.34,0.126,0,6.53,3621.93,38.5,medio,0.0014,0
C02677,bajo_riesgo,800.07,13627.12,0.154,0,5.24,2048.15,27.0,alto,0.0006,0
C02678,bajo_riesgo,760.65,22019.66,0.124,0,7.95,3804.71,18.9,alto,0.0001,0
C02679,medio_riesgo,647.34,6890.15,0.314,1,2.43,1317.12,47.8,bajo,0.0091,0
C02680,bajo_riesgo,761.88,15618.96,0.115,0,6.71,1071.92,38.6,alto,0.0004,0
C02681,bajo_riesgo,742.82,11396.67,0.145,0,7.95,2136.61,57.9,alto,0.0011,0
C02682,alto_riesgo,568.1,5903.19,0.584,0,0.0,7368.34,23.4,bajo,0.0096,0
C02683,bajo_riesgo,835.52,13056.79,0.195,0,4.62,2703.13,55.2,alto,0.0007,0
C02684,bajo_riesgo,733.86,17255.1,0.244,0,9.69,3750.48,56.6,medio,0.0004,0
C02685,bajo_riesgo,765.23,10161.2,0.1,0,6.33,4212.42,47.2,alto,0.0013,0
C02686,bajo_riesgo,787.23,12456.87,0.165,0,2.86,3336.36,36.8,alto,0.0008,0
C02687,medio_riesgo,511.37,8924.86,0.4,0,0.26,4354.09,36.0,medio,0.005,0
C02688,alto_riesgo,557.36,6529.74,0.669,2,3.63,3130.32,58.1,bajo,0.0382,0
C02689,medio_riesgo,636.35,10555.67,0.191,0,4.0,5852.5,26.6,medio,0.0019,0
C02690,alto_riesgo,492.37,3982.52,0.77,4,1.58,18328.41,28.7,bajo,0.269,0
C02691,bajo_riesgo,758.02,16719.42,0.125,0,5.75,3969.25,55.8,alto,0.0004,0
C02692,medio_riesgo,620.87,8559.83,0.43,1,4.11,13561.75,54.8,bajo,0.0081,0
C02693,bajo_riesgo,848.37,15492.69,0.197,0,6.93,6428.69,18.1,medio,0.0004,0
C02694,bajo_riesgo,737.09,18452.75,0.129,0,5.47,1760.87,46.4,alto,0.0003,0
C02695,alto_riesgo,490.74,4432.58,0.727,3,4.36,2671.68,32.1,bajo,0.1375,0
C02696,medio_riesgo,655.08,12931.68,0.521,2,5.16,2231.53,42.3,bajo,0.0068,0
C02697,bajo_riesgo,785.62,14300.54,0.209,0,5.33,2591.6,32.4,medio,0.0006,0
C02698,bajo_riesgo,804.85,13136.65,0.07,0,5.51,1629.78,22.5,alto,0.0006,0
C02699,bajo_riesgo,759.6,12315.74,0.116,0,5.57,7720.01,11.4,alto,0.0009,0
C02700,alto_riesgo,444.72,9994.02,0.445,2,0.0,5874.84,19.3,bajo,0.0208,1
C02701,bajo_riesgo,796.15,17963.84,0.209,0,5.86,8950.3,5.0,alto,0.0003,0
C02702,medio_riesgo,646.37,7739.43,0.374,0,4.67,6531.94,16.0,bajo,0.0041,0
C02703,medio_riesgo,663.64,5466.76,0.242,0,6.65,3216.23,27.2,bajo,0.0052,0
C02704,medio_riesgo,508.06,8453.76,0.375,0,3.58,1550.25,29.8,medio,0.0054,0
C02705,alto_riesgo,546.22,9467.0,0.564,1,0.82,4428.74,50.6,bajo,0.0099,0
C02706,bajo_riesgo,812.34,12324.63,0.056,0,6.79,9214.1,4.0,alto,0.0007,0
C02707,medio_riesgo,547.86,6792.52,0.234,0,1.58,7072.05,3.5,bajo,0.0056,0
C02708,bajo_riesgo,805.4,10368.75,0.077,0,7.15,2315.24,17.6,alto,0.0011,0
C02709,alto_riesgo,500.83,5661.77,0.81,1,0.0,18098.86,3.0,bajo,0.0319,0
C02710,medio_riesgo,640.02,13186.37,0.421,2,5.19,9170.15,1.1,bajo,0.0061,0
C02711,bajo_riesgo,784.28,15962.19,0.072,0,7.5,6210.61,28.9,alto,0.0004,0
C02712,bajo_riesgo,765.28,18367.5,0.224,0,6.3,5978.17,33.2,alto,0.0003,0
C02713,medio_riesgo,580.56,10585.13,0.707,0,5.18,3235.19,15.0,medio,0.0042,0
C02714,medio_riesgo,697.48,12044.9,0.216,0,0.0,4017.02,56.7,bajo,0.0012,0
C02715,medio_riesgo,527.69,10804.97,0.752,0,5.04,3696.35,42.2,medio,0.005,0
C02716,alto_riesgo,451.86,6228.28,0.702,3,3.03,3085.27,4.7,bajo,0.1082,0
C02717,bajo_riesgo,735.72,11834.41,0.2,0,7.39,644.76,57.3,medio,0.0011,0
C02718,bajo_riesgo,675.26,14985.14,0.219,0,5.36,552.84,37.0,medio,0.0007,0
C02719,medio_riesgo,589.44,6462.49,0.407,0,1.45,7715.17,8.8,bajo,0.0065,0
C02720,bajo_riesgo,720.37,14792.0,0.044,0,5.03,1955.15,5.3,alto,0.0005,0
C02721,medio_riesgo,628.11,10240.57,0.521,1,4.8,3312.37,7.0,medio,0.0063,0
C02722,bajo_riesgo,763.24,16508.79,0.387,0,8.26,2095.13,30.8,alto,0.0005,0
C02723,bajo_riesgo,796.59,14664.81,0.16,0,6.07,1024.55,29.0,medio,0.0005,0
C02724,bajo_riesgo,764.4,17277.65,0.037,0,6.87,1253.9,52.3,alto,0.0003,0
C02725,medio_riesgo,610.0,6366.73,0.075,1,0.0,2304.27,9.3,bajo,0.0085,0
C02726,alto_riesgo,544.5,5079.13,0.682,1,2.91,2924.32,15.4,bajo,0.0271,0
C02727,medio_riesgo,700.61,6341.67,0.312,1,6.59,10508.95,46.7,medio,0.0086,0
C02728,bajo_riesgo,661.04,13270.71,0.207,1,2.86,1615.78,29.2,alto,0.0022,0
C02729,bajo_riesgo,797.89,12792.33,0.146,0,9.18,5043.12,37.5,alto,0.0007,0
C02730,medio_riesgo,599.63,8587.55,0.158,0,1.25,1788.75,24.8,medio,0.0031,0
C02731,bajo_riesgo,822.27,13009.74,0.049,0,5.45,5861.52,25.0,alto,0.0006,0
C02732,bajo_riesgo,854.74,13555.81,0.205,1,7.65,3278.38,58.7,alto,0.0011,0
C02733,medio_riesgo,722.71,8917.31,0.105,0,3.84,6992.84,56.2,bajo,0.0019,0
C02734,bajo_riesgo,797.07,13478.42,0.074,0,5.76,6217.62,40.0,medio,0.0006,0
C02735,medio_riesgo,584.34,8542.17,0.189,0,3.72,12077.57,15.7,medio,0.0034,0
C02736,alto_riesgo,459.12,3765.32,0.784,1,4.3,2519.87,47.4,bajo,0.0502,0
C02737,bajo_riesgo,765.96,12465.79,0.253,0,5.59,5705.55,33.0,alto,0.001,0
C02738,medio_riesgo,720.93,9247.96,0.379,0,2.64,952.66,37.9,bajo,0.0025,0
C02739,alto_riesgo,514.05,6292.04,0.793,4,0.99,4164.66,36.6,bajo,0.1827,1
C02740,bajo_riesgo,726.97,11528.25,0.246,0,7.68,1928.67,2.1,alto,0.0013,0
C02741,medio_riesgo,564.09,6665.54,0.466,0,6.14,3736.02,10.0,medio,0.0073,0
C02742,medio_riesgo,726.68,9564.18,0.537,1,5.89,9277.11,23.7,medio,0.0055,0
C02743,alto_riesgo,523.22,5573.39,0.406,0,1.53,5830.64,3.7,bajo,0.0095,0
C02744,medio_riesgo,627.4,11314.74,0.438,0,3.28,1542.04,41.9,medio,0.0023,0
C02745,alto_riesgo,631.66,6173.3,0.554,0,4.7,8359.65,13.4,bajo,0.0073,0
C02746,bajo_riesgo,793.17,14367.95,0.085,0,8.07,1684.91,56.0,alto,0.0005,0
C02747,medio_riesgo,630.29,7427.33,0.374,0,5.85,2493.73,53.2,medio,0.0046,0
C02748,medio_riesgo,564.19,9068.76,0.63,1,5.71,1680.61,36.5,medio,0.011,0
C02749,medio_riesgo,575.84,12881.39,0.128,0,7.32,2943.24,13.7,medio,0.0014,0
C02750,medio_riesgo,547.74,11170.02,0.259,1,4.12,1038.64,38.4,bajo,0.0049,0
C02751,alto_riesgo,478.39,7620.98,0.734,1,1.2,8091.52,9.0,bajo,0.0213,0
C02752,bajo_riesgo,746.21,18202.63,0.406,0,3.39,3501.69,27.7,alto,0.0004,0
C02753,bajo_riesgo,740.41,19015.03,0.128,0,4.99,3919.77,18.4,medio,0.0002,0
C02754,alto_riesgo,386.75,7608.04,0.669,1,0.0,6315.86,19.7,bajo,0.0258,0
C02755,bajo_riesgo,774.84,17789.59,0.058,0,5.04,9470.18,17.3,medio,0.0003,0
C02756,bajo_riesgo,768.74,16585.35,0.181,0,5.41,566.89,16.5,alto,0.0004,0
C02757,medio_riesgo,742.95,12721.25,0.245,0,4.42,4461.97,29.6,bajo,0.001,0
C02758,medio_riesgo,545.23,11418.17,0.393,0,0.41,2567.2,21.0,bajo,0.0027,0
C02759,medio_riesgo,596.06,8731.38,0.424,1,2.55,9249.81,15.0,medio,0.0084,0
C02760,alto_riesgo,551.37,5076.13,0.744,0,1.66,3517.87,13.5,bajo,0.0144,0
C02761,alto_riesgo,610.96,9491.85,0.501,0,4.28,12066.82,47.0,bajo,0.0038,0
C02762,medio_riesgo,624.73,5048.76,0.416,0,5.26,1446.06,6.5,bajo,0.0079,0
C02763,alto_riesgo,511.79,5327.43,0.634,3,2.65,854.43,22.7,bajo,0.1006,0
C02764,medio_riesgo,730.63,10216.03,0.466,0,2.73,4207.12,45.6,medio,0.0022,0
C02765,bajo_riesgo,771.47,10181.02,0.23,0,4.42,2474.65,11.1,alto,0.0015,0
C02766,alto_riesgo,367.68,7298.35,0.736,0,0.0,949.25,20.5,bajo,0.0158,0
C02767,alto_riesgo,300.0,4927.11,0.83,1,5.95,6535.07,1.3,bajo,0.0666,0
C02768,bajo_riesgo,788.99,17075.64,0.086,0,9.07,5303.33,45.5,alto,0.0003,0
C02769,alto_riesgo,519.76,6996.04,0.763,1,0.99,3566.03,47.1,bajo,0.022,0
C02770,alto_riesgo,540.27,5253.83,0.39,0,2.95,5323.25,33.3,bajo,0.0094,0
C02771,alto_riesgo,413.52,5683.91,0.486,0,4.08,4365.34,38.5,bajo,0.0141,0
C02772,medio_riesgo,618.87,7830.68,0.211,0,3.71,7207.76,12.7,medio,0.0036,0
C02773,alto_riesgo,354.62,5525.95,0.576,0,3.68,4873.61,40.1,bajo,0.0193,0
C02774,bajo_riesgo,779.09,14076.36,0.167,0,5.01,791.01,50.5,alto,0.0006,0
C02775,bajo_riesgo,858.9,17960.23,0.053,0,8.07,2538.51,11.4,medio,0.0002,0
C02776,bajo_riesgo,763.45,16814.32,0.154,0,7.59,314.74,45.2,alto,0.0004,0
C02777,bajo_riesgo,797.93,9227.44,0.206,1,5.85,1081.09,39.5,alto,0.0032,0
C02778,alto_riesgo,373.05,6431.81,0.488,1,0.0,6618.46,25.6,bajo,0.0274,0
C02779,medio_riesgo,588.3,9811.72,0.272,1,7.34,807.53,0.1,bajo,0.0058,0
C02780,bajo_riesgo,769.2,13326.77,0.088,0,1.96,8636.17,49.5,alto,0.0007,0
C02781,bajo_riesgo,684.33,11441.94,0.119,0,5.66,216.9,20.7,alto,0.0013,0
C02782,bajo_riesgo,805.3,7109.35,0.03,0,10.5,1657.95,3.6,alto,0.0019,0
C02783,medio_riesgo,670.62,6810.44,0.288,1,3.53,1474.03,45.0,medio,0.0083,0
C02784,bajo_riesgo,726.68,16600.48,0.392,0,8.52,2468.55,54.8,alto,0.0006,0
C02785,bajo_riesgo,776.6,14399.73,0.15,0,5.91,5412.78,21.8,alto,0.0006,0
C02786,medio_riesgo,661.22,7041.42,0.132,0,6.12,257.05,34.3,medio,0.0034,0
C02787,alto_riesgo,622.11,1500.0,0.761,4,2.89,6533.08,25.2,bajo,0.2884,0
C02788,alto_riesgo,483.65,7868.21,0.383,0,0.0,5736.03,18.6,bajo,0.0066,0
C02789,bajo_riesgo,770.17,15086.02,0.155,0,3.36,1642.56,50.8,alto,0.0005,0
C02790,alto_riesgo,513.04,4477.88,0.661,1,0.0,2769.81,4.7,bajo,0.0326,0
C02791,alto_riesgo,496.04,7698.36,0.799,0,3.26,4955.16,12.7,bajo,0.0108,0
C02792,medio_riesgo,617.09,8788.66,0.242,0,5.82,627.24,10.3,medio,0.0031,0
C02793,alto_riesgo,403.7,5611.45,0.615,2,2.02,8116.31,54.6,bajo,0.0663,0
C02794,alto_riesgo,422.11,6540.31,0.356,1,1.49,3985.82,47.9,bajo,0.0199,0
C02795,medio_riesgo,579.01,13097.57,0.493,0,5.6,4736.18,45.1,medio,0.002,0
C02796,medio_riesgo,652.54,9031.2,0.569,1,8.2,282.85,58.8,medio,0.0079,0
C02797,medio_riesgo,615.18,12596.5,0.223,1,4.07,3847.31,8.8,medio,0.0029,0
C02798,bajo_riesgo,821.62,13439.25,0.118,0,4.55,2059.54,27.0,alto,0.0006,0
C02799,medio_riesgo,553.96,8965.7,0.26,0,0.9,8074.1,44.9,medio,0.0037,0
C02800,medio_riesgo,585.15,7199.88,0.295,0,0.91,3464.1,41.5,medio,0.005,0
C02801,bajo_riesgo,758.07,19555.78,0.081,0,4.65,6309.07,10.4,alto,0.0002,0
C02802,medio_riesgo,718.07,3974.28,0.47,1,2.27,10156.85,44.7,medio,0.0158,0
C02803,medio_riesgo,664.68,11736.94,0.657,1,5.85,4552.19,26.7,bajo,0.005,0
C02804,alto_riesgo,492.2,8078.38,0.677,0,1.55,6650.42,50.0,bajo,0.0087,0
C02805,bajo_riesgo,777.29,16222.57,0.226,0,7.76,227.72,9.4,medio,0.0004,0
C02806,medio_riesgo,719.83,11575.34,0.614,1,5.59,3214.47,39.5,medio,0.0041,0
C02807,alto_riesgo,320.04,7483.47,0.81,4,1.48,5400.55,4.3,bajo,0.2433,0
C02808,bajo_riesgo,680.46,12943.6,0.139,0,5.83,4089.49,9.2,medio,0.001,0
C02809,bajo_riesgo,820.74,18786.5,0.251,1,3.27,1449.47,31.1,medio,0.0005,0
C02810,bajo_riesgo,771.32,15231.28,0.098,0,5.98,185.23,12.8,medio,0.0005,0
C02811,bajo_riesgo,809.12,12966.42,0.084,1,7.36,9199.58,32.1,alto,0.0013,0
C02812,bajo_riesgo,793.54,10814.48,0.156,1,4.77,3216.63,42.5,alto,0.0022,0
C02813,bajo_riesgo,812.8,10757.87,0.106,0,6.72,1058.36,38.8,alto,0.001,0
C02814,bajo_riesgo,789.08,17897.83,0.394,2,6.21,1158.07,47.3,alto,0.0015,0
C02815,bajo_riesgo,726.1,12444.01,0.214,0,6.3,1272.29,16.3,medio,0.001,0
C02816,bajo_riesgo,792.76,13305.34,0.175,0,6.16,1089.78,57.0,medio,0.0007,0
C02817,bajo_riesgo,786.65,16959.5,0.101,0,9.99,8415.02,25.3,alto,0.0003,0
C02818,bajo_riesgo,795.31,13941.24,0.045,0,8.58,4158.96,5.7,alto,0.0005,0
C02819,bajo_riesgo,812.71,17251.96,0.285,0,5.04,2128.6,43.9,alto,0.0003,0
C02820,alto_riesgo,458.71,4739.75,0.544,1,4.54,9186.14,39.3,bajo,0.0316,0
C02821,bajo_riesgo,814.96,14072.32,0.096,0,6.49,739.93,21.8,alto,0.0005,0
C02822,bajo_riesgo,772.21,15941.9,0.159,0,4.22,1814.59,29.5,alto,0.0004,0
C02823,alto_riesgo,503.93,5242.97,0.514,3,1.59,8304.81,48.4,bajo,0.0917,1
C02824,alto_riesgo,584.73,6617.04,0.364,2,2.03,1438.76,44.2,bajo,0.0243,1
C02825,bajo_riesgo,779.88,16558.07,0.226,0,6.39,627.32,6.9,alto,0.0004,0
C02826,bajo_riesgo,887.14,13475.81,0.044,0,3.54,1802.55,10.6,medio,0.0004,0
C02827,alto_riesgo,445.06,4206.83,0.633,1,1.82,10110.73,25.6,bajo,0.0404,0
C02828,bajo_riesgo,826.25,10625.74,0.057,0,4.98,8555.82,30.8,alto,0.0009,0
C02829,medio_riesgo,675.33,10601.48,0.225,0,1.86,13066.78,56.8,bajo,0.0018,0
C02830,bajo_riesgo,801.14,12958.38,0.171,0,8.87,1089.17,6.2,alto,0.0007,0
C02831,medio_riesgo,476.86,8517.55,0.373,1,5.67,4490.7,17.9,bajo,0.0117,0
C02832,bajo_riesgo,777.72,14849.42,0.122,0,6.17,3694.66,27.7,medio,0.0005,0
C02833,medio_riesgo,709.79,13146.95,0.727,1,2.53,3672.37,59.9,medio,0.0036,0
C02834,bajo_riesgo,718.39,13156.42,0.255,0,4.69,9955.35,45.2,alto,0.001,0
C02835,medio_riesgo,697.58,11867.29,0.408,0,4.12,2125.2,52.4,bajo,0.0016,0
C02836,medio_riesgo,659.78,9819.8,0.32,0,4.75,7753.85,21.1,medio,0.0024,0
C02837,medio_riesgo,635.82,11730.88,0.399,1,5.06,3265.77,33.4,medio,0.004,0
C02838,bajo_riesgo,819.58,19527.92,0.181,1,2.74,653.75,54.5,alto,0.0004,0
C02839,alto_riesgo,513.29,7872.32,0.777,2,2.38,7409.49,34.9,bajo,0.038,0
C02840,bajo_riesgo,809.43,7493.07,0.113,0,4.13,771.54,47.1,alto,0.0019,0
C02841,alto_riesgo,558.47,2161.99,0.82,1,2.16,2633.18,36.7,bajo,0.0535,0
C02842,medio_riesgo,718.58,13106.25,0.491,0,5.76,9514.72,42.4,bajo,0.0013,0
C02843,alto_riesgo,396.67,7009.86,0.665,1,1.88,9669.77,8.1,bajo,0.0281,0
C02844,alto_riesgo,460.16,6698.67,0.563,2,0.64,2469.0,38.1,bajo,0.0433,0
C02845,bajo_riesgo,788.12,11193.01,0.102,0,8.15,667.55,26.3,medio,0.001,0
C02846,bajo_riesgo,766.45,13867.18,0.079,0,6.25,667.39,14.9,medio,0.0006,0
C02847,medio_riesgo,463.96,5821.44,0.52,1,5.32,2640.29,6.7,bajo,0.0246,0
C02848,medio_riesgo,648.78,5780.49,0.558,0,0.71,2331.47,12.3,medio,0.0075,0
C02849,bajo_riesgo,797.75,12670.93,0.129,0,4.6,2546.13,45.3,alto,0.0007,0
C02850,alto_riesgo,510.65,5907.32,0.578,1,5.71,6197.01,37.9,bajo,0.0225,0
C02851,bajo_riesgo,772.44,11537.29,0.121,0,2.29,1401.51,23.5,alto,0.001,0
C02852,bajo_riesgo,757.64,19025.51,0.253,0,3.6,1193.59,37.2,alto,0.0003,0
C02853,medio_riesgo,548.16,9837.85,0.282,0,5.42,3290.41,48.2,bajo,0.0033,0
C02854,bajo_riesgo,745.09,14304.52,0.402,0,4.61,3454.41,51.9,alto,0.0009,0
C02855,alto_riesgo,530.18,6271.44,0.855,2,5.96,17183.84,20.4,bajo,0.0537,0
C02856,medio_riesgo,663.1,9469.26,0.254,0,2.33,2706.0,23.4,bajo,0.0024,0
C02857,bajo_riesgo,815.99,13507.71,0.202,0,5.22,2252.14,23.3,medio,0.0006,0
C02858,medio_riesgo,607.29,10212.97,0.418,0,1.12,1983.05,24.1,medio,0.003,0
C02859,medio_riesgo,556.11,8804.23,0.335,0,1.95,1140.3,10.4,medio,0.0042,0
C02860,medio_riesgo,502.63,8307.43,0.361,0,2.32,2859.15,59.2,bajo,0.0056,0
C02861,bajo_riesgo,787.86,21010.97,0.063,0,4.81,393.47,8.5,alto,0.0001,0
C02862,bajo_riesgo,659.17,17715.79,0.127,0,7.42,1636.42,8.2,alto,0.0004,0
C02863,medio_riesgo,668.11,6130.13,0.531,0,3.22,5400.14,44.7,bajo,0.0064,0
C02864,medio_riesgo,613.63,7065.52,0.482,2,6.66,15267.34,10.4,medio,0.0235,0
C02865,bajo_riesgo,819.94,15942.71,0.228,0,7.25,6146.52,10.9,alto,0.0004,0
C02866,alto_riesgo,403.56,6027.22,0.752,1,0.1,4293.58,24.1,bajo,0.0368,0
C02867,alto_riesgo,430.81,6635.25,0.495,0,1.41,3030.39,56.3,bajo,0.0113,0
C02868,bajo_riesgo,763.71,19715.57,0.085,0,9.02,7453.48,10.3,medio,0.0002,0
C02869,medio_riesgo,570.14,9915.12,0.388,1,3.18,8494.32,53.1,bajo,0.0068,0
C02870,bajo_riesgo,751.11,17994.21,0.202,0,2.98,4959.59,54.2,alto,0.0003,0
C02871,bajo_riesgo,760.16,16276.85,0.147,0,2.96,4813.72,0.8,alto,0.0004,0
C02872,alto_riesgo,523.73,8554.0,0.245,1,1.25,1730.67,13.9,bajo,0.0087,0
C02873,alto_riesgo,604.71,8392.98,0.557,2,2.62,4918.56,26.0,bajo,0.0204,0
C02874,bajo_riesgo,794.6,16076.61,0.436,0,6.67,4278.34,14.3,medio,0.0005,0
C02875,bajo_riesgo,838.8,16535.99,0.352,0,5.67,1906.47,7.6,alto,0.0004,0
C02876,alto_riesgo,547.09,9801.5,0.546,2,5.24,6525.87,27.8,bajo,0.0181,0
C02877,medio_riesgo,698.83,13297.26,0.407,0,6.1,1669.94,17.6,bajo,0.0012,0
C02878,alto_riesgo,485.89,6420.18,0.879,1,1.25,10890.27,5.6,bajo,0.0312,0
C02879,bajo_riesgo,799.34,12808.49,0.117,0,8.58,2148.11,25.1,alto,0.0007,0
C02880,medio_riesgo,636.83,8888.03,0.286,0,3.15,4528.49,51.4,medio,0.003,0
C02881,alto_riesgo,369.02,5396.54,0.83,4,3.33,4793.19,33.0,bajo,0.3014,0
C02882,bajo_riesgo,830.81,11916.77,0.039,0,6.61,2568.56,29.0,alto,0.0007,0
C02883,medio_riesgo,604.17,5290.35,0.4,0,6.05,12463.65,39.2,bajo,0.0078,0
C02884,bajo_riesgo,845.07,11450.57,0.224,0,4.06,2377.16,14.0,medio,0.0009,0
C02885,bajo_riesgo,777.53,17615.11,0.382,0,5.27,559.99,15.7,medio,0.0004,0
C02886,bajo_riesgo,832.81,14690.77,0.209,0,3.68,7095.14,18.3,medio,0.0005,0
C02887,medio_riesgo,516.74,9455.32,0.178,0,2.69,3337.06,32.8,medio,0.0034,0
C02888,bajo_riesgo,757.74,16533.86,0.144,0,8.11,1421.33,21.0,alto,0.0004,0
C02889,medio_riesgo,764.95,10663.26,0.509,1,2.67,5850.77,42.5,bajo,0.0038,0
C02890,alto_riesgo,660.81,3417.73,0.696,0,4.77,2564.76,16.3,bajo,0.0136,0
C02891,alto_riesgo,487.32,6521.82,0.46,4,4.03,3497.26,38.3,bajo,0.1342,0
C02892,medio_riesgo,601.61,7364.43,0.442,2,2.41,419.99,1.3,bajo,0.0219,0
C02893,bajo_riesgo,788.77,12894.48,0.057,0,4.42,287.42,40.1,alto,0.0007,0
C02894,medio_riesgo,630.13,8163.06,0.279,1,3.8,4754.12,38.6,medio,0.0071,0
C02895,alto_riesgo,490.0,6299.92,0.789,1,4.36,4486.04,49.6,bajo,0.0284,0
C02896,medio_riesgo,471.7,10552.42,0.062,3,5.21,2028.64,42.0,bajo,0.0218,0
C02897,bajo_riesgo,815.66,12835.29,0.135,0,7.71,2502.68,2.6,alto,0.0007,0
C02898,bajo_riesgo,806.33,17746.5,0.139,0,6.65,2675.13,51.6,alto,0.0003,0
C02899,medio_riesgo,579.49,5546.15,0.273,0,4.63,4839.0,11.1,medio,0.0069,0
C02900,medio_riesgo,536.97,15051.9,0.254,0,5.13,1147.64,32.3,bajo,0.0012,0
C02901,bajo_riesgo,780.52,13042.4,0.256,0,4.29,2469.47,16.5,alto,0.0008,0
C02902,medio_riesgo,553.95,8039.71,0.451,1,6.03,3187.66,1.0,medio,0.0112,0
C02903,alto_riesgo,447.6,2370.53,0.744,2,0.0,4661.26,7.5,bajo,0.1219,0
C02904,bajo_riesgo,768.15,15955.85,0.156,0,7.35,1669.86,8.5,alto,0.0004,0
C02905,bajo_riesgo,789.9,12561.59,0.198,0,6.49,1012.03,33.1,alto,0.0008,0
C02906,medio_riesgo,744.52,6930.32,0.031,1,5.12,8936.48,51.0,medio,0.0048,0
C02907,alto_riesgo,300.0,5779.4,0.528,1,0.0,14045.82,58.2,bajo,0.0402,0
C02908,bajo_riesgo,795.95,16162.39,0.209,0,8.12,3237.95,53.7,alto,0.0004,0
C02909,medio_riesgo,650.83,4535.62,0.203,0,1.7,1479.6,26.7,medio,0.0063,0
C02910,bajo_riesgo,727.71,14122.86,0.068,0,4.95,2423.69,58.3,alto,0.0006,0
C02911,medio_riesgo,660.83,12021.84,0.407,0,0.0,4313.01,3.2,medio,0.0017,0
C02912,alto_riesgo,496.45,1500.0,0.6,0,4.65,4039.11,49.5,bajo,0.0288,0
C02913,medio_riesgo,672.03,9115.59,0.269,0,4.82,4574.93,18.1,bajo,0.0026,0
C02914,medio_riesgo,613.39,6946.5,0.441,1,4.32,1622.49,55.0,medio,0.0115,0
C02915,alto_riesgo,457.93,6954.14,0.808,1,3.53,8547.24,42.8,bajo,0.028,0
C02916,medio_riesgo,533.22,5113.29,0.407,0,6.58,8955.89,44.6,medio,0.0101,0
C02917,bajo_riesgo,777.71,13136.85,0.145,0,4.05,3662.9,21.2,alto,0.0007,0
C02918,alto_riesgo,621.5,7013.65,0.592,0,1.95,8518.19,4.5,bajo,0.0067,0
C02919,bajo_riesgo,809.42,14411.14,0.139,0,6.07,500.7,18.2,alto,0.0005,0
C02920,medio_riesgo,553.86,5450.2,0.183,2,2.97,3752.68,32.8,medio,0.0271,0
C02921,bajo_riesgo,781.94,12186.26,0.305,0,4.93,4137.51,54.8,alto,0.001,0
